X0,y,X89
2016-04-06 10:30:00,23.4,25.0
2016-04-06 10:35:00,23.4375,24.9
2016-04-06 10:40:00,23.475,24.8
2016-04-06 10:45:00,23.475,24.7
2016-04-06 10:50:00,23.48125,24.65
2016-04-06 10:55:00,23.4875,24.6
2016-04-06 11:00:00,23.4875,24.5
2016-04-06 11:05:00,23.50625,24.4
2016-04-06 11:10:00,23.525,24.35
2016-04-06 11:15:00,23.525,24.3
2016-04-06 11:20:00,23.55625,24.25
2016-04-06 11:25:00,23.5875,24.2
2016-04-06 11:30:00,23.5875,24.15
2016-04-06 11:35:00,23.64375,24.1
2016-04-06 11:40:00,23.7,24.05
2016-04-06 11:45:00,23.7,24.0
2016-04-06 11:50:00,23.7,23.95
2016-04-06 11:55:00,23.7,23.9
2016-04-06 12:00:00,23.7,23.9
2016-04-06 12:05:00,23.725,23.9
2016-04-06 12:10:00,23.75,23.85
2016-04-06 12:15:00,23.75,23.8
2016-04-06 12:20:00,23.7875,23.8
2016-04-06 12:25:00,23.825,23.8
2016-04-06 12:30:00,23.825,23.8
2016-04-06 12:35:00,23.8375,23.8
2016-04-06 12:40:00,23.85,23.8
2016-04-06 12:45:00,23.85,23.8
2016-04-06 12:50:00,23.85,23.8
2016-04-06 12:55:00,23.85,23.8
2016-04-06 13:00:00,23.85,23.8
2016-04-06 13:05:00,23.88125,23.8
2016-04-06 13:10:00,23.9125,23.8
2016-04-06 13:15:00,23.9125,23.8
2016-04-06 13:20:00,23.93125,23.8
2016-04-06 13:25:00,23.95,23.8
2016-04-06 13:30:00,23.95,23.8
2016-04-06 13:35:00,23.98125,23.8
2016-04-06 13:40:00,24.0125,23.8
2016-04-06 13:45:00,24.0125,23.8
2016-04-06 13:50:00,24.0479166666,23.85
2016-04-06 13:55:00,24.0833333332,23.9
2016-04-06 14:00:00,24.0833333332,23.95
2016-04-06 14:05:00,24.1208333331,24.0
2016-04-06 14:10:00,24.158333333,24.1
2016-04-06 14:15:00,24.158333333,24.1
2016-04-06 14:20:00,24.1791666664,24.1
2016-04-06 14:25:00,24.1999999997,24.2
2016-04-06 14:30:00,24.1999999997,24.2
2016-04-06 14:35:00,24.2416666665,24.3
2016-04-06 14:40:00,24.2833333332,24.3
2016-04-06 14:45:00,24.2833333332,24.3
2016-04-06 14:50:00,24.3208333331,24.4
2016-04-06 14:55:00,24.358333333,24.4
2016-04-06 15:00:00,24.358333333,24.4
2016-04-06 15:05:00,24.3916666665,24.5
2016-04-06 15:10:00,24.425,24.5
2016-04-06 15:15:00,24.425,24.5
2016-04-06 15:20:00,24.4666666665,25.0
2016-04-06 15:25:00,24.508333333,25.0
2016-04-06 15:30:00,24.508333333,25.0
2016-04-06 15:35:00,24.533333333,24.9
2016-04-06 15:40:00,24.558333333,24.8
2016-04-06 15:45:00,24.558333333,24.8
2016-04-06 15:50:00,24.5874999998,24.8
2016-04-06 15:55:00,24.6166666665,24.7
2016-04-06 16:00:00,24.6166666665,24.7
2016-04-06 16:05:00,24.6374999999,24.7
2016-04-06 16:10:00,24.6583333332,24.7
2016-04-06 16:15:00,24.6583333332,24.7
2016-04-06 16:20:00,24.6958333333,25.1
2016-04-06 16:25:00,24.7333333332,25.1
2016-04-06 16:30:00,24.7333333332,25.3
2016-04-06 16:35:00,24.7791666665,25.1
2016-04-06 16:40:00,24.8249999997,25.1
2016-04-06 16:45:00,24.8249999997,25.1
2016-04-06 16:50:00,24.8749999997,25.3
2016-04-06 16:55:00,24.9249999997,25.1
2016-04-06 17:00:00,24.9249999997,25.0
2016-04-06 17:05:00,24.9499999997,25.0
2016-04-06 17:10:00,24.9749999998,24.9
2016-04-06 17:15:00,24.9749999998,25.0
2016-04-06 17:20:00,25.0124999999,25.0
2016-04-06 17:25:00,25.05,24.9
2016-04-06 17:30:00,25.05,24.8
2016-04-06 17:35:00,25.05,24.5
2016-04-06 17:40:00,25.05,24.4
2016-04-06 17:45:00,25.05,25.0
2016-04-06 17:50:00,25.0833333332,24.6
2016-04-06 17:55:00,25.1166666665,24.6
2016-04-06 18:00:00,25.1166666665,24.4
2016-04-06 18:05:00,25.1208333332,24.3
2016-04-06 18:10:00,25.125,24.3
2016-04-06 18:15:00,25.125,24.7
2016-04-06 18:20:00,25.1333333333,24.5
2016-04-06 18:25:00,25.1416666665,24.5
2016-04-06 18:30:00,25.1416666665,25.0
2016-04-06 18:35:00,25.1458333332,24.0
2016-04-06 18:40:00,25.15,24.0
2016-04-06 18:45:00,25.15,23.9
2016-04-06 18:50:00,25.15,24.2
2016-04-06 18:55:00,25.15,24.2
2016-04-06 19:00:00,25.15,24.0
2016-04-06 19:05:00,25.15,24.9
2016-04-06 19:10:00,25.15,24.6
2016-04-06 19:15:00,25.15,24.1
2016-04-06 19:20:00,25.1541666666,23.8
2016-04-06 19:25:00,25.1583333332,23.7
2016-04-06 19:30:00,25.1583333332,23.5
2016-04-06 19:35:00,25.1499999999,23.3
2016-04-06 19:40:00,25.1416666665,23.2
2016-04-06 19:45:00,25.1416666665,23.0
2016-04-06 19:50:00,25.1333333333,22.8
2016-04-06 19:55:00,25.125,22.7
2016-04-06 20:00:00,25.125,22.5
2016-04-06 20:05:00,25.125,22.4
2016-04-06 20:10:00,25.125,22.3
2016-04-06 20:15:00,25.125,24.3
2016-04-06 20:20:00,25.1208333332,23.6
2016-04-06 20:25:00,25.1166666665,22.9
2016-04-06 20:30:00,25.1166666665,22.5
2016-04-06 20:35:00,25.1041666665,22.4
2016-04-06 20:40:00,25.0916666665,22.1
2016-04-06 20:45:00,25.0916666665,22.0
2016-04-06 20:50:00,25.0708333333,21.9
2016-04-06 20:55:00,25.05,21.8
2016-04-06 21:00:00,25.05,21.7
2016-04-06 21:05:00,25.0333333332,21.7
2016-04-06 21:10:00,25.0166666665,21.6
2016-04-06 21:15:00,25.0166666665,21.5
2016-04-06 21:20:00,24.958333333,21.5
2016-04-06 21:25:00,24.8999999995,21.4
2016-04-06 21:30:00,24.8999999995,21.4
2016-04-06 21:35:00,24.8333333329,21.3
2016-04-06 21:40:00,24.7666666662,21.3
2016-04-06 21:45:00,24.7666666662,21.2
2016-04-06 21:50:00,24.6999999996,21.2
2016-04-06 21:55:00,24.633333333,21.1
2016-04-06 22:00:00,24.633333333,21.0
2016-04-06 22:05:00,24.5749999996,21.0
2016-04-06 22:10:00,24.5166666662,20.9
2016-04-06 22:15:00,24.5166666662,20.8
2016-04-06 22:20:00,24.4583333329,20.8
2016-04-06 22:25:00,24.3999999995,20.7
2016-04-06 22:30:00,24.3999999995,20.6
2016-04-06 22:35:00,24.3541666661,20.5
2016-04-06 22:40:00,24.3083333327,20.4
2016-04-06 22:45:00,24.3083333327,20.3
2016-04-06 22:50:00,24.2583333329,20.3
2016-04-06 22:55:00,24.208333333,20.2
2016-04-06 23:00:00,24.208333333,20.1
2016-04-06 23:05:00,24.170833333,20.1
2016-04-06 23:10:00,24.133333333,20.1
2016-04-06 23:15:00,24.133333333,20.0
2016-04-06 23:20:00,24.0916666664,20.0
2016-04-06 23:25:00,24.0499999997,20.0
2016-04-06 23:30:00,24.0499999997,20.0
2016-04-06 23:35:00,24.0166666664,19.9
2016-04-06 23:40:00,23.983333333,19.9
2016-04-06 23:45:00,23.983333333,19.9
2016-04-06 23:50:00,23.9541666664,19.9
2016-04-06 23:55:00,23.9249999997,19.8
2016-04-07 00:00:00,23.9249999997,19.8
2016-04-07 00:05:00,23.9041666665,19.8
2016-04-07 00:10:00,23.8833333333,19.8
2016-04-07 00:15:00,23.8833333333,19.8
2016-04-07 00:20:00,23.8624999997,19.7
2016-04-07 00:25:00,23.8416666662,19.7
2016-04-07 00:30:00,23.8416666662,19.7
2016-04-07 00:35:00,23.8124999997,19.7
2016-04-07 00:40:00,23.7833333332,19.7
2016-04-07 00:45:00,23.7833333332,19.6
2016-04-07 00:50:00,23.7624999999,19.6
2016-04-07 00:55:00,23.7416666665,19.6
2016-04-07 01:00:00,23.7416666665,19.6
2016-04-07 01:05:00,23.7124999999,19.5
2016-04-07 01:10:00,23.6833333333,19.5
2016-04-07 01:15:00,23.6833333333,19.5
2016-04-07 01:20:00,23.6708333331,19.4
2016-04-07 01:25:00,23.658333333,19.4
2016-04-07 01:30:00,23.658333333,19.4
2016-04-07 01:35:00,23.6374999997,19.3
2016-04-07 01:40:00,23.6166666665,19.3
2016-04-07 01:45:00,23.6166666665,19.2
2016-04-07 01:50:00,23.5916666665,19.2
2016-04-07 01:55:00,23.5666666665,19.2
2016-04-07 02:00:00,23.5666666665,19.2
2016-04-07 02:05:00,23.5458333333,19.2
2016-04-07 02:10:00,23.525,19.2
2016-04-07 02:15:00,23.525,19.2
2016-04-07 02:20:00,23.5083333331,19.1
2016-04-07 02:25:00,23.4916666663,19.1
2016-04-07 02:30:00,23.4916666663,19.1
2016-04-07 02:35:00,23.4624999998,19.0
2016-04-07 02:40:00,23.4333333333,19.0
2016-04-07 02:45:00,23.4333333333,18.9
2016-04-07 02:50:00,23.4208333333,18.9
2016-04-07 02:55:00,23.4083333332,18.8
2016-04-07 03:00:00,23.4083333332,18.8
2016-04-07 03:05:00,23.3874999999,18.8
2016-04-07 03:10:00,23.3666666665,18.8
2016-04-07 03:15:00,23.3666666665,18.8
2016-04-07 03:20:00,23.3458333331,18.8
2016-04-07 03:25:00,23.3249999997,18.8
2016-04-07 03:30:00,23.3249999997,18.8
2016-04-07 03:35:00,23.3124999999,18.7
2016-04-07 03:40:00,23.3,18.7
2016-04-07 03:45:00,23.3,18.7
2016-04-07 03:50:00,23.275,18.6
2016-04-07 03:55:00,23.25,18.6
2016-04-07 04:00:00,23.25,18.5
2016-04-07 04:05:00,23.2333333333,18.5
2016-04-07 04:10:00,23.2166666665,18.4
2016-04-07 04:15:00,23.2166666665,18.4
2016-04-07 04:20:00,23.1874999999,18.3
2016-04-07 04:25:00,23.1583333332,18.3
2016-04-07 04:30:00,23.1583333332,18.2
2016-04-07 04:35:00,23.1458333332,18.2
2016-04-07 04:40:00,23.1333333333,18.2
2016-04-07 04:45:00,23.1333333333,18.2
2016-04-07 04:50:00,23.1166666665,18.2
2016-04-07 04:55:00,23.0999999998,18.2
2016-04-07 05:00:00,23.0999999998,18.2
2016-04-07 05:05:00,23.0749999999,18.2
2016-04-07 05:10:00,23.05,18.2
2016-04-07 05:15:00,23.05,18.2
2016-04-07 05:20:00,23.0375,18.2
2016-04-07 05:25:00,23.025,18.2
2016-04-07 05:30:00,23.025,18.2
2016-04-07 05:35:00,23.0125,18.2
2016-04-07 05:40:00,23.0,18.2
2016-04-07 05:45:00,23.0,18.2
2016-04-07 05:50:00,22.9833333331,18.2
2016-04-07 05:55:00,22.9666666662,18.2
2016-04-07 06:00:00,22.9666666662,18.2
2016-04-07 06:05:00,22.9458333331,18.2
2016-04-07 06:10:00,22.925,18.2
2016-04-07 06:15:00,22.925,18.2
2016-04-07 06:20:00,22.9208333333,18.2
2016-04-07 06:25:00,22.9166666665,18.2
2016-04-07 06:30:00,22.9166666665,18.2
2016-04-07 06:35:00,22.9083333332,18.2
2016-04-07 06:40:00,22.9,18.2
2016-04-07 06:45:00,22.9,18.2
2016-04-07 06:50:00,22.8625,18.2
2016-04-07 06:55:00,22.825,18.2
2016-04-07 07:00:00,22.825,18.2
2016-04-07 07:05:00,22.825,18.2
2016-04-07 07:10:00,22.825,18.2
2016-04-07 07:15:00,22.825,18.2
2016-04-07 07:20:00,22.8166666666,18.2
2016-04-07 07:25:00,22.8083333333,18.2
2016-04-07 07:30:00,22.8083333333,18.2
2016-04-07 07:35:00,22.8041666666,18.2
2016-04-07 07:40:00,22.8,18.2
2016-04-07 07:45:00,22.8,18.2
2016-04-07 07:50:00,22.7916666666,18.2
2016-04-07 07:55:00,22.7833333332,18.2
2016-04-07 08:00:00,22.7833333332,18.2
2016-04-07 08:05:00,22.7583333333,18.3
2016-04-07 08:10:00,22.7333333332,18.3
2016-04-07 08:15:00,22.7333333332,18.4
2016-04-07 08:20:00,22.7291666666,18.4
2016-04-07 08:25:00,22.725,18.5
2016-04-07 08:30:00,22.725,18.5
2016-04-07 08:35:00,22.7374999999,18.5
2016-04-07 08:40:00,22.7499999997,18.6
2016-04-07 08:45:00,22.7499999997,18.6
2016-04-07 08:50:00,22.8166666664,18.6
2016-04-07 08:55:00,22.883333333,18.6
2016-04-07 09:00:00,22.883333333,18.7
2016-04-07 09:05:00,22.9416666664,18.7
2016-04-07 09:10:00,22.9999999997,18.8
2016-04-07 09:15:00,22.9999999997,18.9
2016-04-07 09:20:00,23.0749999996,18.9
2016-04-07 09:25:00,23.1499999995,19.0
2016-04-07 09:30:00,23.1499999995,19.1
2016-04-07 09:35:00,23.2124999996,19.1
2016-04-07 09:40:00,23.2749999998,19.2
2016-04-07 09:45:00,23.2749999998,19.3
2016-04-07 09:50:00,23.3249999996,19.4
2016-04-07 09:55:00,23.3749999995,19.5
2016-04-07 10:00:00,23.3749999995,19.6
2016-04-07 10:05:00,23.4416666663,19.6
2016-04-07 10:10:00,23.508333333,19.7
2016-04-07 10:15:00,23.508333333,19.8
2016-04-07 10:20:00,23.558333333,19.8
2016-04-07 10:25:00,23.608333333,19.9
2016-04-07 10:30:00,23.608333333,19.9
2016-04-07 10:35:00,23.6624999996,20.0
2016-04-07 10:40:00,23.7166666662,20.1
2016-04-07 10:45:00,23.7166666662,20.2
2016-04-07 10:50:00,23.758333333,20.3
2016-04-07 10:55:00,23.7999999997,20.5
2016-04-07 11:00:00,23.7999999997,20.6
2016-04-07 11:05:00,23.845833333,20.7
2016-04-07 11:10:00,23.8916666662,20.7
2016-04-07 11:15:00,23.8916666662,20.8
2016-04-07 11:20:00,23.9333333329,20.8
2016-04-07 11:25:00,23.9749999995,20.8
2016-04-07 11:30:00,23.9749999995,20.9
2016-04-07 11:35:00,23.9999999997,20.9
2016-04-07 11:40:00,24.025,20.9
2016-04-07 11:45:00,24.025,21.0
2016-04-07 11:50:00,24.0625,21.0
2016-04-07 11:55:00,24.1,21.0
2016-04-07 12:00:00,24.1,21.0
2016-04-07 12:05:00,24.1083333333,21.0
2016-04-07 12:10:00,24.1166666665,21.0
2016-04-07 12:15:00,24.1166666665,21.0
2016-04-07 12:20:00,24.1458333332,21.0
2016-04-07 12:25:00,24.175,21.1
2016-04-07 12:30:00,24.175,21.1
2016-04-07 12:35:00,24.2,21.1
2016-04-07 12:40:00,24.225,21.2
2016-04-07 12:45:00,24.225,21.2
2016-04-07 12:50:00,24.275,21.3
2016-04-07 12:55:00,24.325,21.3
2016-04-07 13:00:00,24.325,21.4
2016-04-07 13:05:00,24.375,21.4
2016-04-07 13:10:00,24.425,21.5
2016-04-07 13:15:00,24.425,21.5
2016-04-07 13:20:00,24.4625,21.5
2016-04-07 13:25:00,24.5,21.5
2016-04-07 13:30:00,24.5,21.6
2016-04-07 13:35:00,24.55,21.6
2016-04-07 13:40:00,24.6,21.6
2016-04-07 13:45:00,24.6,21.6
2016-04-07 13:50:00,24.6375,21.7
2016-04-07 13:55:00,24.675,21.7
2016-04-07 14:00:00,24.675,21.8
2016-04-07 14:05:00,24.7125,21.8
2016-04-07 14:10:00,24.75,22.0
2016-04-07 14:15:00,24.75,22.0
2016-04-07 14:20:00,24.7875,22.1
2016-04-07 14:25:00,24.825,22.1
2016-04-07 14:30:00,24.825,22.3
2016-04-07 14:35:00,24.85625,22.3
2016-04-07 14:40:00,24.8875,23.8
2016-04-07 14:45:00,24.8875,23.8
2016-04-07 14:50:00,24.93125,23.6
2016-04-07 14:55:00,24.975,23.6
2016-04-07 15:00:00,24.975,23.5
2016-04-07 15:05:00,24.9875,23.5
2016-04-07 15:10:00,25.0,24.5
2016-04-07 15:15:00,25.0,24.5
2016-04-07 15:20:00,25.0375,24.1
2016-04-07 15:25:00,25.075,24.1
2016-04-07 15:30:00,25.075,23.8
2016-04-07 15:35:00,25.11875,23.8
2016-04-07 15:40:00,25.1625,23.7
2016-04-07 15:45:00,25.1625,23.7
2016-04-07 15:50:00,25.18125,24.8
2016-04-07 15:55:00,25.2,24.8
2016-04-07 16:00:00,25.2,24.4
2016-04-07 16:05:00,25.2625,24.4
2016-04-07 16:10:00,25.325,24.2
2016-04-07 16:15:00,25.325,24.2
2016-04-07 16:20:00,25.325,25.1
2016-04-07 16:25:00,25.325,25.1
2016-04-07 16:30:00,25.325,24.9
2016-04-07 16:35:00,25.38125,24.9
2016-04-07 16:40:00,25.4375,25.2
2016-04-07 16:45:00,25.4375,25.2
2016-04-07 16:50:00,25.48125,25.2
2016-04-07 16:55:00,25.525,25.2
2016-04-07 17:00:00,25.525,25.0
2016-04-07 17:05:00,25.5625,25.0
2016-04-07 17:10:00,25.6,25.3
2016-04-07 17:15:00,25.6,25.3
2016-04-07 17:20:00,25.6,25.1
2016-04-07 17:25:00,25.6,25.1
2016-04-07 17:30:00,25.6,24.6
2016-04-07 17:35:00,25.65,24.6
2016-04-07 17:40:00,25.7,24.4
2016-04-07 17:45:00,25.7,24.4
2016-04-07 17:50:00,25.7375,24.1
2016-04-07 17:55:00,25.775,24.1
2016-04-07 18:00:00,25.775,23.9
2016-04-07 18:05:00,25.79375,23.9
2016-04-07 18:10:00,25.8125,25.1
2016-04-07 18:15:00,25.8125,25.1
2016-04-07 18:20:00,25.80625,25.4
2016-04-07 18:25:00,25.8,25.4
2016-04-07 18:30:00,25.8,24.4
2016-04-07 18:35:00,25.78125,24.4
2016-04-07 18:40:00,25.7625,23.0
2016-04-07 18:45:00,25.7625,23.0
2016-04-07 18:50:00,25.56875,20.9
2016-04-07 18:55:00,25.375,20.4
2016-04-07 19:00:00,25.375,20.4
2016-04-07 19:05:00,24.9875,13.1
2016-04-07 19:10:00,24.6,13.1
2016-04-07 19:15:00,24.6,12.6
2016-04-07 19:20:00,24.175,12.6
2016-04-07 19:25:00,23.75,12.4
2016-04-07 19:30:00,23.75,12.4
2016-04-07 19:35:00,23.375,12.2
2016-04-07 19:40:00,23.0,12.2
2016-04-07 19:45:00,23.0,13.7
2016-04-07 19:50:00,22.8875,13.7
2016-04-07 19:55:00,22.775,15.1
2016-04-07 20:00:00,22.775,15.1
2016-04-07 20:05:00,22.9125,15.1
2016-04-07 20:10:00,23.05,15.1
2016-04-07 20:15:00,23.05,18.2
2016-04-07 20:20:00,23.1125,18.2
2016-04-07 20:25:00,23.175,21.6
2016-04-07 20:30:00,23.175,21.6
2016-04-07 20:35:00,23.25,19.4
2016-04-07 20:40:00,23.325,19.4
2016-04-07 20:45:00,23.325,18.6
2016-04-07 20:50:00,23.41875,18.6
2016-04-07 20:55:00,23.5125,18.2
2016-04-07 21:00:00,23.5125,18.2
2016-04-07 21:05:00,23.69375,17.9
2016-04-07 21:10:00,23.875,17.9
2016-04-07 21:15:00,23.875,17.6
2016-04-07 21:20:00,23.91875,17.6
2016-04-07 21:25:00,23.9625,17.4
2016-04-07 21:30:00,23.9625,17.4
2016-04-07 21:35:00,23.95625,17.3
2016-04-07 21:40:00,23.95,17.3
2016-04-07 21:45:00,23.95,17.1
2016-04-07 21:50:00,23.91875,17.1
2016-04-07 21:55:00,23.8875,17.1
2016-04-07 22:00:00,23.8875,17.1
2016-04-07 22:05:00,23.88125,17.0
2016-04-07 22:10:00,23.875,17.0
2016-04-07 22:15:00,23.875,16.9
2016-04-07 22:20:00,23.83125,16.9
2016-04-07 22:25:00,23.7875,16.9
2016-04-07 22:30:00,23.7875,16.9
2016-04-07 22:35:00,23.78125,16.9
2016-04-07 22:40:00,23.775,16.9
2016-04-07 22:45:00,23.775,16.9
2016-04-07 22:50:00,23.7375,16.9
2016-04-07 22:55:00,23.7,16.9
2016-04-07 23:00:00,23.7,16.9
2016-04-07 23:05:00,23.6875,16.9
2016-04-07 23:10:00,23.675,16.9
2016-04-07 23:15:00,23.675,16.9
2016-04-07 23:20:00,23.64375,16.9
2016-04-07 23:25:00,23.6125,16.9
2016-04-07 23:30:00,23.6125,16.9
2016-04-07 23:35:00,23.59375,16.8
2016-04-07 23:40:00,23.575,16.8
2016-04-07 23:45:00,23.575,16.8
2016-04-07 23:50:00,23.5666666665,16.8
2016-04-07 23:55:00,23.558333333,16.7
2016-04-08 00:00:00,23.558333333,16.7
2016-04-08 00:05:00,23.5354166665,16.6
2016-04-08 00:10:00,23.5125,16.6
2016-04-08 00:15:00,23.5125,16.6
2016-04-08 00:20:00,23.50625,16.5
2016-04-08 00:25:00,23.5,16.5
2016-04-08 00:30:00,23.5,16.4
2016-04-08 00:35:00,23.45,16.4
2016-04-08 00:40:00,23.4,16.3
2016-04-08 00:45:00,23.4,16.3
2016-04-08 00:50:00,23.3875,16.3
2016-04-08 00:55:00,23.375,16.3
2016-04-08 01:00:00,23.375,16.2
2016-04-08 01:05:00,23.35625,16.2
2016-04-08 01:10:00,23.3375,16.1
2016-04-08 01:15:00,23.3375,16.1
2016-04-08 01:20:00,23.31875,16.1
2016-04-08 01:25:00,23.3,16.1
2016-04-08 01:30:00,23.3,16.1
2016-04-08 01:35:00,23.28125,16.1
2016-04-08 01:40:00,23.2625,16.1
2016-04-08 01:45:00,23.2625,16.1
2016-04-08 01:50:00,23.24375,16.1
2016-04-08 01:55:00,23.225,16.1
2016-04-08 02:00:00,23.225,16.1
2016-04-08 02:05:00,23.20625,16.1
2016-04-08 02:10:00,23.1875,16.1
2016-04-08 02:15:00,23.1875,16.1
2016-04-08 02:20:00,23.16875,16.1
2016-04-08 02:25:00,23.15,16.1
2016-04-08 02:30:00,23.15,16.1
2016-04-08 02:35:00,23.125,16.1
2016-04-08 02:40:00,23.1,16.1
2016-04-08 02:45:00,23.1,16.1
2016-04-08 02:50:00,23.0875,16.1
2016-04-08 02:55:00,23.075,16.1
2016-04-08 03:00:00,23.075,16.2
2016-04-08 03:05:00,23.0625,16.2
2016-04-08 03:10:00,23.05,16.3
2016-04-08 03:15:00,23.05,16.3
2016-04-08 03:20:00,23.025,16.4
2016-04-08 03:25:00,23.0,16.4
2016-04-08 03:30:00,23.0,16.4
2016-04-08 03:35:00,22.9875,16.4
2016-04-08 03:40:00,22.975,16.4
2016-04-08 03:45:00,22.975,16.4
2016-04-08 03:50:00,22.975,16.5
2016-04-08 03:55:00,22.975,16.5
2016-04-08 04:00:00,22.975,16.5
2016-04-08 04:05:00,22.96875,16.5
2016-04-08 04:10:00,22.9625,16.6
2016-04-08 04:15:00,22.9625,16.6
2016-04-08 04:20:00,22.91875,16.6
2016-04-08 04:25:00,22.875,16.6
2016-04-08 04:30:00,22.875,16.6
2016-04-08 04:35:00,22.875,16.6
2016-04-08 04:40:00,22.875,16.6
2016-04-08 04:45:00,22.875,16.6
2016-04-08 04:50:00,22.8625,16.4
2016-04-08 04:55:00,22.85,16.4
2016-04-08 05:00:00,22.85,16.3
2016-04-08 05:05:00,22.84375,16.3
2016-04-08 05:10:00,22.8375,16.2
2016-04-08 05:15:00,22.8375,16.2
2016-04-08 05:20:00,22.80625,16.1
2016-04-08 05:25:00,22.775,16.1
2016-04-08 05:30:00,22.775,16.0
2016-04-08 05:35:00,22.76875,16.0
2016-04-08 05:40:00,22.7625,15.9
2016-04-08 05:45:00,22.7625,15.9
2016-04-08 05:50:00,22.74375,15.8
2016-04-08 05:55:00,22.725,15.8
2016-04-08 06:00:00,22.725,15.8
2016-04-08 06:05:00,22.7125,15.8
2016-04-08 06:10:00,22.7,15.8
2016-04-08 06:15:00,22.7,15.8
2016-04-08 06:20:00,22.6625,15.8
2016-04-08 06:25:00,22.625,15.8
2016-04-08 06:30:00,22.625,15.7
2016-04-08 06:35:00,22.61875,15.7
2016-04-08 06:40:00,22.6125,15.7
2016-04-08 06:45:00,22.6125,15.7
2016-04-08 06:50:00,22.60625,15.7
2016-04-08 06:55:00,22.6,15.7
2016-04-08 07:00:00,22.6,15.7
2016-04-08 07:05:00,22.5666666666,15.7
2016-04-08 07:10:00,22.5333333332,15.7
2016-04-08 07:15:00,22.5333333332,15.7
2016-04-08 07:20:00,22.5291666666,15.7
2016-04-08 07:25:00,22.525,15.7
2016-04-08 07:30:00,22.525,15.7
2016-04-08 07:35:00,22.5124999999,15.7
2016-04-08 07:40:00,22.4999999997,15.7
2016-04-08 07:45:00,22.4999999997,15.7
2016-04-08 07:50:00,22.4874999999,15.7
2016-04-08 07:55:00,22.475,15.8
2016-04-08 08:00:00,22.475,15.8
2016-04-08 08:05:00,22.4708333332,15.8
2016-04-08 08:10:00,22.4666666665,15.9
2016-04-08 08:15:00,22.4666666665,15.9
2016-04-08 08:20:00,22.4499999999,16.0
2016-04-08 08:25:00,22.4333333333,16.0
2016-04-08 08:30:00,22.4333333333,16.1
2016-04-08 08:35:00,22.4291666666,16.1
2016-04-08 08:40:00,22.425,16.2
2016-04-08 08:45:00,22.425,16.2
2016-04-08 08:50:00,22.4666666665,16.3
2016-04-08 08:55:00,22.508333333,16.3
2016-04-08 09:00:00,22.508333333,16.4
2016-04-08 09:05:00,22.5458333331,16.5
2016-04-08 09:10:00,22.5833333332,16.5
2016-04-08 09:15:00,22.5833333332,16.6
2016-04-08 09:20:00,22.6291666665,16.7
2016-04-08 09:25:00,22.6749999997,16.7
2016-04-08 09:30:00,22.6749999997,16.8
2016-04-08 09:35:00,22.7624999996,16.8
2016-04-08 09:40:00,22.8499999995,16.9
2016-04-08 09:45:00,22.8499999995,16.9
2016-04-08 09:50:00,22.9124999996,17.0
2016-04-08 09:55:00,22.9749999998,17.0
2016-04-08 10:00:00,22.9749999998,17.1
2016-04-08 10:05:00,23.0083333331,17.2
2016-04-08 10:10:00,23.0416666665,17.3
2016-04-08 10:15:00,23.0416666665,17.4
2016-04-08 10:20:00,23.0666666665,17.5
2016-04-08 10:25:00,23.0916666665,17.6
2016-04-08 10:30:00,23.0916666665,17.8
2016-04-08 10:35:00,23.1541666665,17.9
2016-04-08 10:40:00,23.2166666665,18.0
2016-04-08 10:45:00,23.2166666665,18.2
2016-04-08 10:50:00,23.2499999998,18.2
2016-04-08 10:55:00,23.283333333,18.4
2016-04-08 11:00:00,23.283333333,18.5
2016-04-08 11:05:00,23.2958333331,18.6
2016-04-08 11:10:00,23.3083333333,18.7
2016-04-08 11:15:00,23.3083333333,18.8
2016-04-08 11:20:00,23.3416666666,18.8
2016-04-08 11:25:00,23.375,18.9
2016-04-08 11:30:00,23.375,19.0
2016-04-08 11:35:00,23.4166666665,19.1
2016-04-08 11:40:00,23.458333333,19.1
2016-04-08 11:45:00,23.458333333,19.2
2016-04-08 11:50:00,23.4666666665,19.3
2016-04-08 11:55:00,23.475,19.4
2016-04-08 12:00:00,23.475,19.5
2016-04-08 12:05:00,23.4875,19.5
2016-04-08 12:10:00,23.5,19.6
2016-04-08 12:15:00,23.5,19.7
2016-04-08 12:20:00,23.5333333331,19.7
2016-04-08 12:25:00,23.5666666663,19.8
2016-04-08 12:30:00,23.5666666663,19.9
2016-04-08 12:35:00,23.5958333331,20.0
2016-04-08 12:40:00,23.625,20.1
2016-04-08 12:45:00,23.625,20.2
2016-04-08 12:50:00,23.6374999999,20.2
2016-04-08 12:55:00,23.6499999998,20.3
2016-04-08 13:00:00,23.6499999998,20.4
2016-04-08 13:05:00,23.6749999999,20.4
2016-04-08 13:10:00,23.7,20.4
2016-04-08 13:15:00,23.7,20.5
2016-04-08 13:20:00,23.7083333332,20.5
2016-04-08 13:25:00,23.7166666665,20.6
2016-04-08 13:30:00,23.7166666665,20.6
2016-04-08 13:35:00,23.7374999999,20.6
2016-04-08 13:40:00,23.7583333333,20.7
2016-04-08 13:45:00,23.7583333333,20.8
2016-04-08 13:50:00,23.7791666666,20.8
2016-04-08 13:55:00,23.8,20.9
2016-04-08 14:00:00,23.8,20.9
2016-04-08 14:05:00,23.8166666665,21.0
2016-04-08 14:10:00,23.833333333,21.1
