X0,y
2016-01-27 14:30:00,24.2625
2016-01-27 14:45:00,26.025
2016-01-27 15:00:00,27.2625
2016-01-27 15:15:00,26.65
2016-01-27 15:30:00,25.3875
2016-01-27 15:45:00,24.725
2016-01-27 16:00:00,24.3375
2016-01-27 16:15:00,25.1
2016-01-27 16:30:00,26.975
2016-01-27 16:45:00,26.9
2016-01-27 17:00:00,25.85
2016-01-27 17:15:00,25.125
2016-01-27 17:30:00,24.6875
2016-01-27 17:45:00,24.35
2016-01-27 18:00:00,25.525
2016-01-27 18:15:00,27.475
2016-01-27 18:30:00,26.7916666662
2016-01-27 18:45:00,25.75
2016-01-27 19:00:00,24.9583333328
2016-01-27 19:15:00,24.4
2016-01-27 19:30:00,25.4
2016-01-27 19:45:00,27.4
2016-01-27 20:00:00,27.0
2016-01-27 20:15:00,25.9
2016-01-27 20:30:00,25.3
2016-01-27 20:45:00,24.8
2016-01-27 21:00:00,24.4125
2016-01-27 21:15:00,24.075
2016-01-27 21:30:00,23.7875
2016-01-27 21:45:00,23.45
2016-01-27 22:00:00,23.1875
2016-01-27 22:15:00,22.925
2016-01-27 22:30:00,22.725
2016-01-27 22:45:00,22.525
2016-01-27 23:00:00,22.3625
2016-01-27 23:15:00,22.2
2016-01-27 23:30:00,22.0875
2016-01-27 23:45:00,21.975
2016-01-28 00:00:00,21.875
2016-01-28 00:15:00,21.775
2016-01-28 00:30:00,21.675
2016-01-28 00:45:00,21.575
2016-01-28 01:00:00,21.5125
2016-01-28 01:15:00,21.425
2016-01-28 01:30:00,21.3625
2016-01-28 01:45:00,21.3
2016-01-28 02:00:00,21.2
2016-01-28 02:15:00,21.15
2016-01-28 02:30:00,21.075
2016-01-28 02:45:00,21.025
2016-01-28 03:00:00,20.95
2016-01-28 03:15:00,20.9
2016-01-28 03:30:00,20.85
2016-01-28 03:45:00,20.775
2016-01-28 04:00:00,20.725
2016-01-28 04:15:00,20.7
2016-01-28 04:30:00,20.625
2016-01-28 04:45:00,20.6
2016-01-28 05:00:00,20.5125
2016-01-28 05:15:00,20.5
2016-01-28 05:30:00,20.4125
2016-01-28 05:45:00,20.4
2016-01-28 06:00:00,20.3375
2016-01-28 06:15:00,20.3
2016-01-28 06:30:00,20.275
2016-01-28 06:45:00,20.225
2016-01-28 07:00:00,20.2
2016-01-28 07:15:00,20.175
2016-01-28 07:30:00,20.1375
2016-01-28 07:45:00,20.1
2016-01-28 08:00:00,20.0875
2016-01-28 08:15:00,21.175
2016-01-28 08:30:00,23.8375
2016-01-28 08:45:00,25.525
2016-01-28 09:00:00,26.125
2016-01-28 09:15:00,25.125
2016-01-28 09:30:00,24.2375
2016-01-28 09:45:00,24.675
2016-01-28 10:00:00,25.775
2016-01-28 10:15:00,26.45
2016-01-28 10:30:00,25.2625
2016-01-28 10:45:00,24.425
2016-01-28 11:00:00,24.925
2016-01-28 11:15:00,26.8
2016-01-28 11:30:00,26.7125
2016-01-28 11:45:00,25.55
2016-01-28 12:00:00,24.7625
2016-01-28 12:15:00,24.225
2016-01-28 12:30:00,25.5875
2016-01-28 12:45:00,27.1
2016-01-28 13:00:00,26.3375
2016-01-28 13:15:00,25.35
2016-01-28 13:30:00,24.75
2016-01-28 13:45:00,24.45
2016-01-28 14:00:00,26.2875
2016-01-28 14:15:00,27.5
2016-01-28 14:30:00,26.3875
2016-01-28 14:45:00,25.325
2016-01-28 15:00:00,24.7875
2016-01-28 15:15:00,24.35
2016-01-28 15:30:00,24.825
2016-01-28 15:45:00,26.925
2016-01-28 16:00:00,27.0875
2016-01-28 16:15:00,26.125
2016-01-28 16:30:00,25.4375
2016-01-28 16:45:00,24.95
2016-01-28 17:00:00,24.975
2016-01-28 17:15:00,26.85
2016-01-28 17:30:00,27.1375
2016-01-28 17:45:00,26.125
2016-01-28 18:00:00,25.4
2016-01-28 18:15:00,24.85
2016-01-28 18:30:00,24.425
2016-01-28 18:45:00,25.025
2016-01-28 19:00:00,26.7749999998
2016-01-28 19:15:00,26.875
2016-01-28 19:30:00,25.9625
2016-01-28 19:45:00,25.225
2016-01-28 20:00:00,24.7125
2016-01-28 20:15:00,24.7
2016-01-28 20:30:00,24.7375
2016-01-28 20:45:00,24.25
2016-01-28 21:00:00,23.95
2016-01-28 21:15:00,23.7
2016-01-28 21:30:00,23.4375
2016-01-28 21:45:00,23.15
2016-01-28 22:00:00,22.925
2016-01-28 22:15:00,22.675
2016-01-28 22:30:00,22.5
2016-01-28 22:45:00,22.325
2016-01-28 23:00:00,22.175
2016-01-28 23:15:00,22.025
2016-01-28 23:30:00,21.95
2016-01-28 23:45:00,21.825
2016-01-29 00:00:00,21.75
2016-01-29 00:15:00,21.625
2016-01-29 00:30:00,21.5625
2016-01-29 00:45:00,21.5
2016-01-29 01:00:00,21.4249999997
2016-01-29 01:15:00,21.375
2016-01-29 01:30:00,21.3125
2016-01-29 01:45:00,21.275
2016-01-29 02:00:00,21.1875
2016-01-29 02:15:00,21.1625
2016-01-29 02:30:00,21.1
2016-01-29 02:45:00,21.0625
2016-01-29 03:00:00,21.0
2016-01-29 03:15:00,20.9625
2016-01-29 03:30:00,20.9
2016-01-29 03:45:00,20.85
2016-01-29 04:00:00,20.8
2016-01-29 04:15:00,20.775
2016-01-29 04:30:00,20.725
2016-01-29 04:45:00,20.675
2016-01-29 05:00:00,20.65
2016-01-29 05:15:00,20.6
2016-01-29 05:30:00,20.575
2016-01-29 05:45:00,20.525
2016-01-29 06:00:00,20.475
2016-01-29 06:15:00,20.425
2016-01-29 06:30:00,20.4
2016-01-29 06:45:00,20.375
2016-01-29 07:00:00,20.325
2016-01-29 07:15:00,20.2875
2016-01-29 07:30:00,20.225
2016-01-29 07:45:00,20.2
2016-01-29 08:00:00,20.15
2016-01-29 08:15:00,20.4666666662
2016-01-29 08:30:00,22.375
2016-01-29 08:45:00,24.7875
2016-01-29 09:00:00,26.375
2016-01-29 09:15:00,26.3625
2016-01-29 09:30:00,24.775
2016-01-29 09:45:00,23.8875
2016-01-29 10:00:00,24.325
2016-01-29 10:15:00,25.775
2016-01-29 10:30:00,27.175
2016-01-29 10:45:00,26.175
2016-01-29 11:00:00,25.0
2016-01-29 11:15:00,24.3375
2016-01-29 11:30:00,23.875
2016-01-29 11:45:00,24.9875
2016-01-29 12:00:00,26.775
2016-01-29 12:15:00,26.9416666663
2016-01-29 12:30:00,25.8
2016-01-29 12:45:00,25.1125
2016-01-29 13:00:00,24.65
2016-01-29 13:15:00,24.2875
2016-01-29 13:30:00,24.425
2016-01-29 13:45:00,26.425
2016-01-29 14:00:00,27.225
2016-01-29 14:15:00,26.225
2016-01-29 14:30:00,25.475
2016-01-29 14:45:00,25.0625
2016-01-29 15:00:00,24.7
2016-01-29 15:15:00,24.8
2016-01-29 15:30:00,26.15
2016-01-29 15:45:00,26.45
2016-01-29 16:00:00,25.55
2016-01-29 16:15:00,24.55
2016-01-29 16:30:00,24.15
2016-01-29 16:45:00,24.0625
2016-01-29 17:00:00,23.825
2016-01-29 17:15:00,23.6875
2016-01-29 17:30:00,23.65
2016-01-29 17:45:00,23.6125
2016-01-29 18:00:00,24.725
2016-01-29 18:15:00,26.533333333
2016-01-29 18:30:00,26.1375
2016-01-29 18:45:00,25.05
2016-01-29 19:00:00,24.4416666665
2016-01-29 19:15:00,24.25
2016-01-29 19:30:00,24.0
2016-01-29 19:45:00,23.7
2016-01-29 20:00:00,23.5375
2016-01-29 20:15:00,24.05
2016-01-29 20:30:00,24.95
2016-01-29 20:45:00,24.375
2016-01-29 21:00:00,24.0625
2016-01-29 21:15:00,23.825
2016-01-29 21:30:00,23.5375
2016-01-29 21:45:00,23.275
2016-01-29 22:00:00,23.025
2016-01-29 22:15:00,22.825
2016-01-29 22:30:00,22.6
2016-01-29 22:45:00,22.45
2016-01-29 23:00:00,22.275
2016-01-29 23:15:00,22.15
2016-01-29 23:30:00,22.0625
2016-01-29 23:45:00,21.95
2016-01-30 00:00:00,21.8625
2016-01-30 00:15:00,21.81
2016-01-30 00:30:00,21.725
2016-01-30 00:45:00,21.625
2016-01-30 01:00:00,21.575
2016-01-30 01:15:00,21.5
2016-01-30 01:30:00,21.45
2016-01-30 01:45:00,21.375
2016-01-30 02:00:00,21.3
2016-01-30 02:15:00,21.275
2016-01-30 02:30:00,21.2
2016-01-30 02:45:00,21.1625
2016-01-30 03:00:00,21.125
2016-01-30 03:15:00,21.05
2016-01-30 03:30:00,21.05
2016-01-30 03:45:00,20.975
2016-01-30 04:00:00,20.95
2016-01-30 04:15:00,20.8875
2016-01-30 04:30:00,20.85
2016-01-30 04:45:00,20.8125
2016-01-30 05:00:00,20.75
2016-01-30 05:15:00,20.725
2016-01-30 05:30:00,20.65
2016-01-30 05:45:00,20.6375
2016-01-30 06:00:00,20.55
2016-01-30 06:15:00,20.55
2016-01-30 06:30:00,20.525
2016-01-30 06:45:00,20.4625
2016-01-30 07:00:00,20.425
2016-01-30 07:15:00,20.4125
2016-01-30 07:30:00,20.375
2016-01-30 07:45:00,20.35
2016-01-30 08:00:00,20.325
2016-01-30 08:15:00,20.5375
2016-01-30 08:30:00,22.2
2016-01-30 08:45:00,24.6875
2016-01-30 09:00:00,26.375
2016-01-30 09:15:00,25.475
2016-01-30 09:30:00,24.35
2016-01-30 09:45:00,23.65
2016-01-30 10:00:00,23.3
2016-01-30 10:15:00,24.6125
2016-01-30 10:30:00,26.225
2016-01-30 10:45:00,25.4625
2016-01-30 11:00:00,24.55
2016-01-30 11:15:00,23.85
2016-01-30 11:30:00,23.35
2016-01-30 11:45:00,24.7875
2016-01-30 12:00:00,26.725
2016-01-30 12:15:00,26.0499999995
2016-01-30 12:30:00,24.7
2016-01-30 12:45:00,24.2125
2016-01-30 13:00:00,23.725
2016-01-30 13:15:00,23.8875
2016-01-30 13:30:00,25.825
2016-01-30 13:45:00,26.025
2016-01-30 14:00:00,25.025
2016-01-30 14:15:00,24.4
2016-01-30 14:30:00,23.95
2016-01-30 14:45:00,23.5875
2016-01-30 15:00:00,23.3
2016-01-30 15:15:00,24.8375
2016-01-30 15:30:00,26.85
2016-01-30 15:45:00,26.1125
2016-01-30 16:00:00,25.1
2016-01-30 16:15:00,24.55
2016-01-30 16:30:00,24.1
2016-01-30 16:45:00,23.7125
2016-01-30 17:00:00,24.0
2016-01-30 17:15:00,26.0875
2016-01-30 17:30:00,26.15
2016-01-30 17:45:00,25.1375
2016-01-30 18:00:00,24.3375
2016-01-30 18:15:00,24.025
2016-01-30 18:30:00,23.5875
2016-01-30 18:45:00,23.35
2016-01-30 19:00:00,25.125
2016-01-30 19:15:00,26.675
2016-01-30 19:30:00,25.675
2016-01-30 19:45:00,24.775
2016-01-30 20:00:00,24.325
2016-01-30 20:15:00,23.975
2016-01-30 20:30:00,23.6375
2016-01-30 20:45:00,23.375
2016-01-30 21:00:00,23.1875
2016-01-30 21:15:00,23.0
2016-01-30 21:30:00,22.8
2016-01-30 21:45:00,22.625
2016-01-30 22:00:00,22.4083333328
2016-01-30 22:15:00,22.175
2016-01-30 22:30:00,22.0125
2016-01-30 22:45:00,21.85
2016-01-30 23:00:00,21.7125
2016-01-30 23:15:00,21.625
2016-01-30 23:30:00,21.525
2016-01-30 23:45:00,21.425
2016-01-31 00:00:00,21.35
2016-01-31 00:15:00,21.3
2016-01-31 00:30:00,21.2
2016-01-31 00:45:00,21.1
2016-01-31 01:00:00,21.0625
2016-01-31 01:15:00,21.0
2016-01-31 01:30:00,20.95
2016-01-31 01:45:00,20.9
2016-01-31 02:00:00,20.825
2016-01-31 02:15:00,20.8
2016-01-31 02:30:00,20.7375
2016-01-31 02:45:00,20.675
2016-01-31 03:00:00,20.6625
2016-01-31 03:15:00,20.625
2016-01-31 03:30:00,20.6
2016-01-31 03:45:00,20.55
2016-01-31 04:00:00,20.4875
2016-01-31 04:15:00,20.425
2016-01-31 04:30:00,20.4
2016-01-31 04:45:00,20.4
2016-01-31 05:00:00,20.3625
2016-01-31 05:15:00,20.325
2016-01-31 05:30:00,20.275
2016-01-31 05:45:00,20.225
2016-01-31 06:00:00,20.1875
2016-01-31 06:15:00,20.1
2016-01-31 06:30:00,20.075
2016-01-31 06:45:00,20.025
2016-01-31 07:00:00,19.9875
2016-01-31 07:15:00,19.95
2016-01-31 07:30:00,19.925
2016-01-31 07:45:00,19.9
2016-01-31 08:00:00,19.8375
2016-01-31 08:15:00,20.025
2016-01-31 08:30:00,22.5
2016-01-31 08:45:00,24.825
2016-01-31 09:00:00,25.975
2016-01-31 09:15:00,25.25
2016-01-31 09:30:00,24.0875
2016-01-31 09:45:00,23.2
2016-01-31 10:00:00,23.575
2016-01-31 10:15:00,25.125
2016-01-31 10:30:00,25.8625
2016-01-31 10:45:00,25.125
2016-01-31 11:00:00,24.2375
2016-01-31 11:15:00,23.6
2016-01-31 11:30:00,23.2625
2016-01-31 11:45:00,24.5
2016-01-31 12:00:00,26.15
2016-01-31 12:15:00,26.125
2016-01-31 12:30:00,24.5375
2016-01-31 12:45:00,23.25
2016-01-31 13:00:00,23.625
2016-01-31 13:15:00,25.775
2016-01-31 13:30:00,26.2625
2016-01-31 13:45:00,25.1
2016-01-31 14:00:00,24.0625
2016-01-31 14:15:00,23.575
2016-01-31 14:30:00,23.55
2016-01-31 14:45:00,25.35
2016-01-31 15:00:00,26.575
2016-01-31 15:15:00,25.725
2016-01-31 15:30:00,24.1375
2016-01-31 15:45:00,23.525
2016-01-31 16:00:00,24.65
2016-01-31 16:15:00,26.275
2016-01-31 16:30:00,25.9125
2016-01-31 16:45:00,24.525
2016-01-31 17:00:00,23.7
2016-01-31 17:15:00,23.8
2016-01-31 17:30:00,24.85
2016-01-31 17:45:00,25.175
2016-01-31 18:00:00,24.375
2016-01-31 18:15:00,23.925
2016-01-31 18:30:00,23.75
2016-01-31 18:45:00,23.5
2016-01-31 19:00:00,23.8
2016-01-31 19:15:00,25.9
2016-01-31 19:30:00,25.5625
2016-01-31 19:45:00,24.575
2016-01-31 20:00:00,24.075
2016-01-31 20:15:00,23.725
2016-01-31 20:30:00,23.4125
2016-01-31 20:45:00,23.175
2016-01-31 21:00:00,23.025
2016-01-31 21:15:00,22.85
2016-01-31 21:30:00,22.6375
2016-01-31 21:45:00,22.425
2016-01-31 22:00:00,22.183333333
2016-01-31 22:15:00,21.975
2016-01-31 22:30:00,21.7875
2016-01-31 22:45:00,21.625
2016-01-31 23:00:00,21.475
2016-01-31 23:15:00,21.375
2016-01-31 23:30:00,21.2625
2016-01-31 23:45:00,21.175
2016-02-01 00:00:00,21.0875
2016-02-01 00:15:00,20.975
2016-02-01 00:30:00,20.9
2016-02-01 00:45:00,20.825
2016-02-01 01:00:00,20.7375
2016-02-01 01:15:00,20.675
2016-02-01 01:30:00,20.5875
2016-02-01 01:45:00,20.5
2016-02-01 02:00:00,20.425
2016-02-01 02:15:00,20.375
2016-02-01 02:30:00,20.325
2016-02-01 02:45:00,20.275
2016-02-01 03:00:00,20.2375
2016-02-01 03:15:00,20.175
2016-02-01 03:30:00,20.125
2016-02-01 03:45:00,20.05
2016-02-01 04:00:00,20.0375
2016-02-01 04:15:00,19.975
2016-02-01 04:30:00,19.9625
2016-02-01 04:45:00,19.9
2016-02-01 05:00:00,19.85
2016-02-01 05:15:00,19.8
2016-02-01 05:30:00,19.775
2016-02-01 05:45:00,19.75
2016-02-01 06:00:00,19.675
2016-02-01 06:15:00,19.65
2016-02-01 06:30:00,19.6125
2016-02-01 06:45:00,19.575
2016-02-01 07:00:00,19.55
2016-02-01 07:15:00,19.475
2016-02-01 07:30:00,19.4375
2016-02-01 07:45:00,19.4
2016-02-01 08:00:00,19.3
2016-02-01 08:15:00,20.025
2016-02-01 08:30:00,22.85
2016-02-01 08:45:00,25.025
2016-02-01 09:00:00,25.8125
2016-02-01 09:15:00,24.725
2016-02-01 09:30:00,23.5625
2016-02-01 09:45:00,23.1
2016-02-01 10:00:00,24.2625
2016-02-01 10:15:00,26.1
2016-02-01 10:30:00,25.775
2016-02-01 10:45:00,24.675
2016-02-01 11:00:00,23.9
2016-02-01 11:15:00,23.275
2016-02-01 11:30:00,23.7
2016-02-01 11:45:00,25.75
2016-02-01 12:00:00,26.433333333
2016-02-01 12:15:00,25.275
2016-02-01 12:30:00,24.4916666665
2016-02-01 12:45:00,23.825
2016-02-01 13:00:00,23.3375
2016-02-01 13:15:00,24.5
2016-02-01 13:30:00,26.1
2016-02-01 13:45:00,25.65
2016-02-01 14:00:00,24.6375
2016-02-01 14:15:00,23.95
2016-02-01 14:30:00,23.6375
2016-02-01 14:45:00,25.025
2016-02-01 15:00:00,26.2375
2016-02-01 15:15:00,25.45
2016-02-01 15:30:00,24.5625
2016-02-01 15:45:00,23.975
2016-02-01 16:00:00,23.4375
2016-02-01 16:15:00,23.25
2016-02-01 16:30:00,25.2
2016-02-01 16:45:00,26.325
2016-02-01 17:00:00,25.375
2016-02-01 17:15:00,24.575
2016-02-01 17:30:00,24.0
2016-02-01 17:45:00,23.525
2016-02-01 18:00:00,23.9249999997
2016-02-01 18:15:00,25.85
2016-02-01 18:30:00,26.5583333333
2016-02-01 18:45:00,25.6
2016-02-01 19:00:00,24.725
2016-02-01 19:15:00,24.175
2016-02-01 19:30:00,23.675
2016-02-01 19:45:00,23.75
2016-02-01 20:00:00,25.8375
2016-02-01 20:15:00,26.425
2016-02-01 20:30:00,25.4125
2016-02-01 20:45:00,24.55
2016-02-01 21:00:00,23.9875
2016-02-01 21:15:00,23.575
2016-02-01 21:30:00,23.1875
2016-02-01 21:45:00,22.825
2016-02-01 22:00:00,22.5
2016-02-01 22:15:00,22.25
2016-02-01 22:30:00,22.0
2016-02-01 22:45:00,21.8
2016-02-01 23:00:00,21.6
2016-02-01 23:15:00,21.45
2016-02-01 23:30:00,21.3
2016-02-01 23:45:00,21.2
2016-02-02 00:00:00,21.1
2016-02-02 00:15:00,20.975
2016-02-02 00:30:00,20.9
2016-02-02 00:45:00,20.85
2016-02-02 01:00:00,20.75
2016-02-02 01:15:00,20.675
2016-02-02 01:30:00,20.6125
2016-02-02 01:45:00,20.55
2016-02-02 02:00:00,20.525
2016-02-02 02:15:00,20.45
2016-02-02 02:30:00,20.3875
2016-02-02 02:45:00,20.35
2016-02-02 03:00:00,20.3125
2016-02-02 03:15:00,20.25
2016-02-02 03:30:00,20.175
2016-02-02 03:45:00,20.15
2016-02-02 04:00:00,20.0875
2016-02-02 04:15:00,20.075
2016-02-02 04:30:00,20.0125
2016-02-02 04:45:00,19.975
2016-02-02 05:00:00,19.925
2016-02-02 05:15:00,19.875
2016-02-02 05:30:00,19.8
2016-02-02 05:45:00,19.775
2016-02-02 06:00:00,19.7
2016-02-02 06:15:00,19.65
2016-02-02 06:30:00,19.625
2016-02-02 06:45:00,19.575
2016-02-02 07:00:00,19.55
2016-02-02 07:15:00,19.5
2016-02-02 07:30:00,19.4625
2016-02-02 07:45:00,19.45
2016-02-02 08:00:00,19.4125
2016-02-02 08:15:00,19.625
2016-02-02 08:30:00,22.2
2016-02-02 08:45:00,24.575
2016-02-02 09:00:00,26.0625
2016-02-02 09:15:00,25.425
2016-02-02 09:30:00,24.2125
2016-02-02 09:45:00,23.35
2016-02-02 10:00:00,23.7
2016-02-02 10:15:00,25.125
2016-02-02 10:30:00,25.9625
2016-02-02 10:45:00,25.0
2016-02-02 11:00:00,24.1125
2016-02-02 11:15:00,23.425
2016-02-02 11:30:00,23.9375
2016-02-02 11:45:00,25.95
2016-02-02 12:00:00,26.0875
2016-02-02 12:15:00,24.975
2016-02-02 12:30:00,24.2375
2016-02-02 12:45:00,23.625
2016-02-02 13:00:00,23.5666666663
2016-02-02 13:15:00,25.175
2016-02-02 13:30:00,26.375
2016-02-02 13:45:00,25.675
2016-02-02 14:00:00,24.7375
2016-02-02 14:15:00,24.15
2016-02-02 14:30:00,23.8
2016-02-02 14:45:00,23.9
2016-02-02 15:00:00,26.0125
2016-02-02 15:15:00,26.625
2016-02-02 15:30:00,25.55
2016-02-02 15:45:00,24.725
2016-02-02 16:00:00,24.275
2016-02-02 16:15:00,23.875
2016-02-02 16:30:00,23.5
2016-02-02 16:45:00,23.4
2016-02-02 17:00:00,25.4625
2016-02-02 17:15:00,26.45
2016-02-02 17:30:00,25.525
2016-02-02 17:45:00,24.725
2016-02-02 18:00:00,24.275
2016-02-02 18:15:00,23.85
2016-02-02 18:30:00,23.9
2016-02-02 18:45:00,25.825
2016-02-02 19:00:00,26.425
2016-02-02 19:15:00,25.525
2016-02-02 19:30:00,24.8
2016-02-02 19:45:00,24.325
2016-02-02 20:00:00,23.925
2016-02-02 20:15:00,23.55
2016-02-02 20:30:00,23.4
2016-02-02 20:45:00,23.225
2016-02-02 21:00:00,23.0625
2016-02-02 21:15:00,22.95
2016-02-02 21:30:00,22.8166666663
2016-02-02 21:45:00,22.55
2016-02-02 22:00:00,22.3875
2016-02-02 22:15:00,22.125
2016-02-02 22:30:00,22.0
2016-02-02 22:45:00,21.75
2016-02-02 23:00:00,21.6625
2016-02-02 23:15:00,21.5
2016-02-02 23:30:00,21.425
2016-02-02 23:45:00,21.325
2016-02-03 00:00:00,21.255
2016-02-03 00:15:00,21.15
2016-02-03 00:30:00,21.0875
2016-02-03 00:45:00,21.025
2016-02-03 01:00:00,20.975
2016-02-03 01:15:00,20.95
2016-02-03 01:30:00,20.9125
2016-02-03 01:45:00,20.875
2016-02-03 02:00:00,20.775
2016-02-03 02:15:00,20.725
2016-02-03 02:30:00,20.6625
2016-02-03 02:45:00,20.6
2016-02-03 03:00:00,20.5583333333
2016-02-03 03:15:00,20.5
2016-02-03 03:30:00,20.4625
2016-02-03 03:45:00,20.425
2016-02-03 04:00:00,20.4
2016-02-03 04:15:00,20.35
2016-02-03 04:30:00,20.3375
2016-02-03 04:45:00,20.325
2016-02-03 05:00:00,20.275
2016-02-03 05:15:00,20.25
2016-02-03 05:30:00,20.2
2016-02-03 05:45:00,20.175
2016-02-03 06:00:00,20.15
2016-02-03 06:15:00,20.125
2016-02-03 06:30:00,20.05
2016-02-03 06:45:00,20.05
2016-02-03 07:00:00,20.0375
2016-02-03 07:15:00,19.975
2016-02-03 07:30:00,19.975
2016-02-03 07:45:00,19.95
2016-02-03 08:00:00,19.9
2016-02-03 08:15:00,20.525
2016-02-03 08:30:00,23.325
2016-02-03 08:45:00,24.9
2016-02-03 09:00:00,26.1125
2016-02-03 09:15:00,25.15
2016-02-26 14:15:00,24.7180232555
2016-02-26 14:30:00,24.8572580645
2016-02-26 14:45:00,24.8860714285
2016-02-26 15:00:00,24.4125
2016-02-26 15:15:00,23.958333333
2016-02-26 15:30:00,24.345643939
2016-02-26 15:45:00,24.880290616
2016-02-26 16:00:00,21.5673469385
2016-02-26 16:15:00,21.2846949955
2016-02-26 16:30:00,23.8860403345
2016-02-26 16:45:00,19.8511430948
2016-02-26 17:00:00,22.749131255
2016-02-26 17:15:00,22.0862908265
2016-02-26 17:30:00,23.3786961788
2016-02-26 17:45:00,19.498741975
2016-02-26 18:00:00,21.889481132
2016-02-26 18:15:00,24.5206327985
2016-02-26 18:30:00,24.7824142415
2016-02-26 18:45:00,22.653417666
2016-02-26 19:00:00,20.4752326858
2016-02-26 19:15:00,23.242715686
2016-02-26 19:30:00,21.5548403617
2016-02-26 19:45:00,19.7013690475
2016-02-26 20:00:00,22.2393675562
2016-02-26 20:15:00,24.7191073653
2016-02-26 20:30:00,21.6225352108
2016-02-26 20:45:00,19.5123417717
2016-02-26 21:00:00,24.2051761815
2016-02-26 21:15:00,24.7543478255
2016-02-26 21:30:00,24.6031249995
2016-02-26 21:45:00,22.9609675712
2016-02-26 22:00:00,19.800703957
2016-02-26 22:15:00,18.988292572
2016-02-26 22:30:00,22.5166666662
2016-02-26 22:45:00,22.55
2016-02-26 23:00:00,24.3376465472
2016-02-26 23:15:00,24.6872807015
2016-02-26 23:30:00,24.7051989485
2016-02-26 23:45:00,21.4202964303
2016-02-27 00:00:00,19.4829896903
2016-02-27 00:15:00,24.3737053365
2016-02-27 00:30:00,24.5650070617
2016-02-27 00:45:00,22.1100310555
2016-02-27 01:00:00,19.0900641023
2016-02-27 01:15:00,18.6342914432
2016-02-27 01:30:00,24.1692941173
2016-02-27 01:45:00,24.7774805625
2016-02-27 02:00:00,24.965625
2016-02-27 02:15:00,22.208134328
2016-02-27 02:30:00,20.200035601
2016-02-27 02:45:00,23.7329315157
2016-02-27 03:00:00,24.8027777773
2016-02-27 03:15:00,24.3749999995
2016-02-27 03:30:00,25.3796875
2016-02-27 03:45:00,22.1781699883
2016-02-27 04:00:00,20.2078125
2016-02-27 04:15:00,22.0239672263
2016-02-27 04:30:00,24.7602459015
2016-02-27 04:45:00,24.6365
2016-02-27 05:00:00,22.6173469383
2016-02-27 05:15:00,19.878481012
2016-02-27 05:30:00,21.6455645155
2016-02-27 05:45:00,24.633620689
2016-02-27 06:00:00,24.7790789468
2016-02-27 06:15:00,24.2589869278
2016-02-27 06:30:00,21.8058823525
2016-02-27 06:45:00,19.7017216332
2016-02-27 07:00:00,22.7939568763
2016-02-27 07:15:00,24.8659574463
2016-02-27 07:30:00,25.006887106
2016-02-27 07:45:00,24.0892857138
2016-02-27 08:00:00,21.673195084
2016-02-27 08:15:00,19.473376623
2016-02-27 08:30:00,23.9423869678
2016-02-27 08:45:00,24.746078431
2016-02-27 09:00:00,24.6741228065
2016-02-27 09:15:00,20.5149643967
2016-02-27 09:30:00,24.2041998297
2016-02-27 09:45:00,20.7450088357
2016-02-27 10:00:00,24.7764999998
2016-02-27 10:15:00,24.5854710695
2016-02-27 10:30:00,24.905
2016-02-27 10:45:00,22.4490709455
2016-02-27 11:00:00,21.4581448497
2016-02-27 11:15:00,24.7233024687
2016-02-27 11:30:00,23.9300958385
2016-02-27 11:45:00,20.4938031458
2016-02-27 12:00:00,23.4349137925
2016-02-27 12:15:00,24.7297836538
2016-02-27 12:30:00,24.6562499997
2016-02-27 12:45:00,24.1869047615
2016-02-27 13:00:00,21.7225633192
2016-02-27 13:15:00,20.0201977845
2016-02-27 13:30:00,24.6969162275
2016-02-27 13:45:00,24.6388888887
2016-02-27 14:00:00,24.6676767673
2016-02-27 14:15:00,22.383977286
2016-02-27 14:30:00,19.593190029
2016-02-27 14:45:00,22.2108974355
2016-02-27 15:00:00,24.6591596633
2016-02-27 15:15:00,24.139285714
2016-02-27 15:30:00,24.46875
2016-02-27 15:45:00,24.933333333
2016-02-27 16:00:00,25.825
2016-02-27 16:15:00,26.15
2016-02-27 16:30:00,25.0
2016-02-27 16:45:00,24.15
2016-02-27 17:00:00,23.675
2016-02-27 17:15:00,24.425
2016-02-27 17:30:00,26.0875
2016-02-27 17:45:00,25.8
2016-02-27 18:00:00,24.75
2016-02-27 18:15:00,24.1
2016-02-27 18:30:00,23.525
2016-02-27 18:45:00,23.25
2016-02-27 19:00:00,25.15
2016-02-27 19:15:00,26.325
2016-02-27 19:30:00,25.425
2016-02-27 19:45:00,24.525
2016-02-27 20:00:00,23.8875
2016-02-27 20:15:00,23.35
2016-02-27 20:30:00,23.225
2016-02-27 20:45:00,22.95
2016-02-27 21:00:00,22.75
2016-02-27 21:15:00,22.575
2016-02-27 21:30:00,22.35
2016-02-27 21:45:00,22.1
2016-02-27 22:00:00,21.8083333327
2016-02-27 22:15:00,21.65
2016-02-27 22:30:00,21.4375
2016-02-27 22:45:00,21.275
2016-02-27 23:00:00,21.125
2016-02-27 23:15:00,21.0
2016-02-27 23:30:00,20.8625
2016-02-27 23:45:00,20.75
2016-02-28 00:00:00,20.625
2016-02-28 00:15:00,20.55
2016-02-28 00:30:00,20.4375
2016-02-28 00:45:00,20.35
2016-02-28 01:00:00,20.2999999995
2016-02-28 01:15:00,20.225
2016-02-28 01:30:00,20.1625
